"","Feature.ID","rfTestPred","X1","X2"
"31117","Ppp2r2d","2",0.37,0.63
"31539","Ptgfrn","2",0.37,0.63
"32112","Rgs12","2",0.37,0.63
"35010","Stom","2",0.37,0.63
"35389","Tbca","2",0.37,0.63
"38270","Ythdc2","2",0.37,0.63
"2703","Aldoc","2",0.371,0.629
"3132","Arhgef3","2",0.371,0.629
"6367","Ddx24","2",0.371,0.629
"6974","E130012A19Rik","2",0.371,0.629
"7323","Enoph1","2",0.371,0.629
"8253","Fra10ac1","2",0.371,0.629
"20912","Gm5506","2",0.371,0.629
"25844","Mettl6","2",0.371,0.629
"28033","Ndufs7","2",0.371,0.629
"30131","Papola","2",0.371,0.629
"31064","Ppp1r11","2",0.371,0.629
"31635","Pvt1","2",0.371,0.629
"31670","Qars","2",0.371,0.629
"33874","Slc25a11","2",0.371,0.629
"38001","Wbp11","2",0.371,0.629
"38452","Zfp160","2",0.371,0.629
"5084","Cetn3","2",0.372,0.628
"6157","D2Wsu81e","2",0.372,0.628
"6810","Dpp8","2",0.372,0.628
"7341","Entpd5","2",0.372,0.628
"8276","Fry","2",0.372,0.628
"25085","Lin54","2",0.372,0.628
"25391","Lypla1","2",0.372,0.628
"30951","Polr3f","2",0.372,0.628
"31095","Ppp1r35","2",0.372,0.628
"31721","Rab28","2",0.372,0.628
"32613","Rp9","2",0.372,0.628
"33532","Setd3","2",0.372,0.628
"36283","Tra2a","2",0.372,0.628
"36291","Traf3","2",0.372,0.628
"38506","Zfp330","2",0.372,0.628
"2783","Ampd2","2",0.373,0.627
"3869","Bcl2l15","2",0.373,0.627
"3933","Bin2","2",0.373,0.627
"5138","Chfr","2",0.373,0.627
"5574","Cops7b","2",0.373,0.627
"6382","Ddx47","2",0.373,0.627
"8318","Fundc1","2",0.373,0.627
"25064","Lig3","2",0.373,0.627
"35778","Tm2d2","2",0.373,0.627
"36298","Traf7","2",0.373,0.627
"36670","Trnau1ap","2",0.373,0.627
"36993","Ubap2","2",0.373,0.627
"37364","Vimp","2",0.373,0.627
"3496","Aup1","2",0.374,0.626
"8162","Fmr1","2",0.374,0.626
"25764","Med4","2",0.374,0.626
"32367","Rnft1","2",0.374,0.626
"36380","Trappc6a","2",0.374,0.626
"1544","6030458C11Rik","2",0.375,0.625
"6555","Dhx33","2",0.375,0.625
"36130","Tnfrsf13b","2",0.375,0.625
"38841","Zmiz1","2",0.375,0.625
"670","2610020H08Rik","2",0.376,0.624
"2448","Adrbk1","2",0.376,0.624
"4422","Casp2","2",0.376,0.624
"6399","Decr2","2",0.376,0.624
"6502","Derl2","2",0.376,0.624
"6529","Dgkz","2",0.376,0.624
"6772","Dok2","2",0.376,0.624
"28469","Nt5c3b","2",0.376,0.624
"31075","Ppp1r15b","2",0.376,0.624
"31133","Ppp4r1","2",0.376,0.624
"31523","Ptdss2","2",0.376,0.624
"34478","Snrpd3","2",0.376,0.624
"34739","Sppl2b","2",0.376,0.624
"38227","Xrcc6","2",0.376,0.624
"3862","Bcl2a1d","2",0.377,0.623
"5672","Cpt1a","2",0.377,0.623
"6537","Dhodh","2",0.377,0.623
"7220","Eif4g1","2",0.377,0.623
"7785","Fam3a","2",0.377,0.623
"8072","Fgfr1op2","2",0.377,0.623
"31135","Ppp4r2","2",0.377,0.623
"31311","Prorsd1","2",0.377,0.623
"33630","Sh3glb1","2",0.377,0.623
"34213","Smarcad1","2",0.377,0.623
"35452","Tcf25","2",0.377,0.623
"35981","Tmem248","2",0.377,0.623
"36073","Tmf1","2",0.377,0.623
"2177","Acaa2","2",0.378,0.622
"7152","Egr1","2",0.378,0.622
"7862","Fanci","2",0.378,0.622
"25261","Lrrc47","2",0.378,0.622
"27445","Mtmr6","2",0.378,0.622
"30097","Paip2","2",0.378,0.622
"30949","Polr3d","2",0.378,0.622
"32997","Rrp15","2",0.378,0.622
"34865","Ssh1","2",0.378,0.622
"38239","Yars","2",0.378,0.622
"38694","Zfp760","2",0.378,0.622
"4910","Cdk17","2",0.379,0.621
"8789","Gm10123","2",0.379,0.621
"31758","Rab8a","2",0.379,0.621
"32363","Rnf6","2",0.379,0.621
"33308","Scyl1","2",0.379,0.621
"33309","Scyl2","2",0.379,0.621
"33982","Slc35c1","2",0.379,0.621
"34690","Spidr","2",0.379,0.621
"36594","Trim30d","2",0.379,0.621
"1343","4933404O12Rik","2",0.38,0.62
"2965","Ap4e1","2",0.38,0.62
"3059","Arap1","2",0.38,0.62
"3333","Atf6b","2",0.38,0.62
"3405","Atp5e","2",0.38,0.62
"5235","Cirh1a","2",0.38,0.62
"5562","Copb1","2",0.38,0.62
"8118","Fkbp3","2",0.38,0.62
"8195","Fosl2","2",0.38,0.62
"22451","Gmeb1","2",0.38,0.62
"31107","Ppp1r8","2",0.38,0.62
"33164","Sash3","2",0.38,0.62
"34521","Snx9","2",0.38,0.62
"7180","Eif2b1","2",0.381,0.619
"7427","Ergic3","2",0.381,0.619
"7701","Fam174a","2",0.381,0.619
"7745","Fam20a","2",0.381,0.619
"21857","Gm8186","2",0.381,0.619
"22921","H2-DMa","2",0.381,0.619
"24332","Jund","2",0.381,0.619
"25706","Mcrs1","2",0.381,0.619
"28319","Nox1","2",0.381,0.619
"28516","Nudt16l1","2",0.381,0.619
"32611","Rp2h","2",0.381,0.619
"35383","Tbc1d5","2",0.381,0.619
"35675","Thoc5","2",0.381,0.619
"36667","Trmt61a","2",0.381,0.619
"37020","Ube2j2","2",0.381,0.619
"38863","Znhit1","2",0.381,0.619
"2883","Ankrd54","2",0.382,0.618
"3141","Arhgef7","2",0.382,0.618
"3392","Atp2a3","2",0.382,0.618
"4510","Ccdc127","2",0.382,0.618
"5089","Cfdp1","2",0.382,0.618
"5488","Cog1","2",0.382,0.618
"5721","Cript","2",0.382,0.618
"6217","D8Ertd82e","2",0.382,0.618
"22783","Gsap","2",0.382,0.618
"30313","Pdcd6","2",0.382,0.618
"30508","Phb","2",0.382,0.618
"31500","Pspc1","2",0.382,0.618
"36939","Txnrd2","2",0.382,0.618
"2712","Alg5","2",0.383,0.617
"5975","Cyb5r1","2",0.383,0.617
"7057","Ebpl","2",0.383,0.617
"7771","Fam222b","2",0.383,0.617
"24085","Ing1","2",0.383,0.617
"27152","Mpi","2",0.383,0.617
"35216","Sytl1","2",0.383,0.617
"35462","Tcirg1","2",0.383,0.617
"35500","Tdg","2",0.383,0.617
"2176","Acaa1b","2",0.384,0.616
"7166","Ei24","2",0.384,0.616
"23057","Hdac2","2",0.384,0.616
"28555","Nup88","2",0.384,0.616
"36666","Trmt6","2",0.384,0.616
"38467","Zfp219","2",0.384,0.616
"2505","Agpat3","2",0.385,0.615
"3259","Asb6","2",0.385,0.615
"7279","Emc7","2",0.385,0.615
"8334","Fxr1","2",0.385,0.615
"27963","Ncoa4","2",0.385,0.615
"28531","Nufip1","2",0.385,0.615
"31247","Prkra","2",0.385,0.615
"31428","Psen1","2",0.385,0.615
"31530","Ptger1","2",0.385,0.615
"31853","Raph1","2",0.385,0.615
"37366","Vipas39","2",0.385,0.615
"5486","Cobll1","2",0.386,0.614
"6934","Dync1li2","2",0.386,0.614
"25123","Lman2l","2",0.386,0.614
"32007","Rdh13","2",0.386,0.614
"33162","Sart3","2",0.386,0.614
"2186","Acadm","2",0.387,0.613
"2950","Ap2a2","2",0.387,0.613
"5594","Coro7","2",0.387,0.613
"7221","Eif4g2","2",0.387,0.613
"8345","Fyn","2",0.387,0.613
"22714","Gramd1b","2",0.387,0.613
"30912","Pold4","2",0.387,0.613
"31793","Rad51c","2",0.387,0.613
"31834","Ranbp9","2",0.387,0.613
"34242","Smg5","2",0.387,0.613
"35996","Tmem261","2",0.387,0.613
"36917","Twistnb","2",0.387,0.613
"2427","Adnp2","2",0.388,0.612
"3424","Atp6v0a2","2",0.388,0.612
"4962","Cdyl","2",0.388,0.612
"4983","Cebpg","2",0.388,0.612
"5484","Coasy","2",0.388,0.612
"6487","Dennd4a","2",0.388,0.612
"7726","Fam192a","2",0.388,0.612
"24284","Itpripl2","2",0.388,0.612
"25236","Lrrc20","2",0.388,0.612
"33507","Serpinc1","2",0.388,0.612
"34311","Snap29","2",0.388,0.612
"34582","Sp1","2",0.388,0.612
"35116","Surf6","2",0.388,0.612
"38070","Wdr74","2",0.388,0.612
"88","1500012F01Rik","2",0.389,0.611
"4856","Cdc42se2","2",0.389,0.611
"23325","Hnrnpu","2",0.389,0.611
"24298","Jagn1","2",0.389,0.611
"25392","Lypla2","2",0.389,0.611
"27872","Naga","2",0.389,0.611
"30448","Pex7","2",0.389,0.611
"33146","Sap130","2",0.389,0.611
"36268","Tprkb","2",0.389,0.611
"38081","Wdr91","2",0.389,0.611
"38720","Zfp81","2",0.389,0.611
"2997","Aplp1","2",0.39,0.61
"3358","Athl1","2",0.39,0.61
"7202","Eif3k","2",0.39,0.61
"25526","Map2k1","2",0.39,0.61
"31935","Rbm22","2",0.39,0.61
"33154","Sar1a","2",0.39,0.61
"36008","Tmem38b","2",0.39,0.61
"38645","Zfp646","2",0.39,0.61
"38777","Zfp948","2",0.39,0.61
"26656","Mmab","2",0.391,0.609
"27268","Mrpl53","2",0.391,0.609
"28018","Ndufb3","2",0.391,0.609
"33765","Slamf6","2",0.391,0.609
"34189","Slx1b","2",0.391,0.609
"35549","Tep1","2",0.391,0.609
"35566","Tex10","2",0.391,0.609
"36113","Tmx3","2",0.391,0.609
"6310","Dclre1c","2",0.392,0.608
"14985","Gm20721","2",0.392,0.608
"23059","Hdac4_1","2",0.392,0.608
"25581","Mapk9","2",0.392,0.608
"25613","Mars","2",0.392,0.608
"27231","Mrpl17","2",0.392,0.608
"31511","Ptbp3","2",0.392,0.608
"31781","Rad1","2",0.392,0.608
"35391","Tbcc","2",0.392,0.608
"35518","Tdrd7","2",0.392,0.608
"35854","Tmem128","2",0.392,0.608
"37185","Upf3b","2",0.392,0.608
"38230","Xrn2","2",0.392,0.608
"3042","Appl2","2",0.393,0.607
"4190","C330006A16Rik","2",0.393,0.607
"4349","Camta1","2",0.393,0.607
"4518","Ccdc137","2",0.393,0.607
"6275","Dbnl","2",0.393,0.607
"7414","Ercc3","2",0.393,0.607
"7447","Erp44","2",0.393,0.607
"25079","Lims1","2",0.393,0.607
"27856","Naaa","2",0.393,0.607
"28084","Net1","2",0.393,0.607
"28115","Nfe2l1","2",0.393,0.607
"30560","Phtf1","2",0.393,0.607
"30939","Polr2g","2",0.393,0.607
"31148","Pqbp1","2",0.393,0.607
"31322","Prpf3","2",0.393,0.607
"32097","Rfxap","2",0.393,0.607
"38637","Zfp628","2",0.393,0.607
"2534","Ahsa2","2",0.394,0.606
"3070","Arf5","2",0.394,0.606
"4142","C1galt1","2",0.394,0.606
"5648","Cpm","2",0.394,0.606
"23100","Hemk1","2",0.394,0.606
"23586","Idh3g","2",0.394,0.606
"25328","Lsp1","2",0.394,0.606
"25558","Map6","2",0.394,0.606
"27135","Mospd3","2",0.394,0.606
"28118","Nfia","2",0.394,0.606
"30736","Plagl1","2",0.394,0.606
"31236","Prkch","2",0.394,0.606
"36033","Tmem59","2",0.394,0.606
"37968","Vta1","2",0.394,0.606
"38220","Xpot","2",0.394,0.606
"4801","Cd6","2",0.395,0.605
"5378","Cltb","2",0.395,0.605
"5735","Crnkl1","2",0.395,0.605
"23022","Hax1","2",0.395,0.605
"24178","Ireb2","2",0.395,0.605
"25854","Mex3d","2",0.395,0.605
"26627","Mkrn1","2",0.395,0.605
"27276","Mrps15","2",0.395,0.605
"28295","Nomo1","2",0.395,0.605
"32145","Rheb","2",0.395,0.605
"34129","Slc9a1","2",0.395,0.605
"34215","Smarcb1","2",0.395,0.605
"34987","Stk19","2",0.395,0.605
"35586","Tex30","2",0.395,0.605
"37252","Usp30","2",0.395,0.605
"87","1500011K16Rik","2",0.396,0.604
"642","2410131K14Rik","2",0.396,0.604
"649","2500004C02Rik","2",0.396,0.604
"4075","Btd","2",0.396,0.604
"7467","Esyt1","2",0.396,0.604
"7485","Ets2","2",0.396,0.604
"8182","Fnip1","2",0.396,0.604
"8427","Galk2","2",0.396,0.604
"23321","Hnrnpl","2",0.396,0.604
"35891","Tmem167","2",0.396,0.604
"36147","Tnfsf10","2",0.396,0.604
"4743","Cd200r1","2",0.397,0.603
"4860","Cdc7","2",0.397,0.603
"5150","Chka","2",0.397,0.603
"5368","Clpx","2",0.397,0.603
"22775","Grpel2","2",0.397,0.603
"23320","Hnrnpk","2",0.397,0.603
"23559","Iah1","2",0.397,0.603
"27234","Mrpl2","2",0.397,0.603
"27867","Nadk","2",0.397,0.603
"30894","Poc1b","2",0.397,0.603
"30913","Poldip2","2",0.397,0.603
"31200","Prepl","2",0.397,0.603
"31857","Rarg","2",0.397,0.603
"32821","Rpp14_1","2",0.397,0.603
"33894","Slc25a3","2",0.397,0.603
"34902","St3gal1","2",0.397,0.603
"35056","Stxbp5","2",0.397,0.603
"3736","BC021614","2",0.398,0.602
"4073","Btbd9","2",0.398,0.602
"6935","Dync2h1","2",0.398,0.602
"7783","Fam32a","2",0.398,0.602
"8010","Fdx1l","2",0.398,0.602
"25084","Lin52","2",0.398,0.602
"25767","Med8","2",0.398,0.602
"32298","Rnf126","2",0.398,0.602
"37043","Ube4b","2",0.398,0.602
"37920","Vps13c","2",0.398,0.602
"3653","Babam1","2",0.399,0.601
"5869","Ctnnb1","2",0.399,0.601
"6364","Ddx20","2",0.399,0.601
"8879","Gm10282","2",0.399,0.601
"27133","Mospd1","2",0.399,0.601
"28294","Nom1","2",0.399,0.601
"33381","Selk","2",0.399,0.601
"36833","Ttc4","2",0.399,0.601
"1493","5730455P16Rik","2",0.4,0.6
"3661","Bag3","2",0.4,0.6
"5797","Csnk1a1","2",0.4,0.6
"7028","Eaf1","2",0.4,0.6
"7709","Fam179b","2",0.4,0.6
"25535","Map3k11","2",0.4,0.6
"31189","Prdx3","2",0.4,0.6
"31611","Ptrhd1","2",0.4,0.6
"34984","Stk11ip","2",0.4,0.6
"36920","Txlna","2",0.4,0.6
"5417","Cnbp","2",0.401,0.599
"22459","Gmppa","2",0.401,0.599
"28221","Nln","2",0.401,0.599
"35035","Stub1","2",0.401,0.599
"2760","Amd1","2",0.402,0.598
"3031","Apol9b","2",0.402,0.598
"6254","Dap3","2",0.402,0.598
"7267","Elp3","2",0.402,0.598
"8610","Gid4","2",0.402,0.598
"19982","Gm26819","2",0.402,0.598
"30012","Otub1","2",0.402,0.598
"31296","Prnp","2",0.402,0.598
"31866","Rasal1","2",0.402,0.598
"35243","Tab2","2",0.402,0.598
"36776","Tspyl3","2",0.402,0.598
"37939","Vps41","2",0.402,0.598
"38544","Zfp410","2",0.402,0.598
"68","1110059E24Rik","2",0.403,0.597
"2183","Acad8","2",0.403,0.597
"6390","Ddx56","2",0.403,0.597
"7263","Elovl5","2",0.403,0.597
"13540","Gm15832","2",0.403,0.597
"22556","Gpank1","2",0.403,0.597
"25934","Mien1","2",0.403,0.597
"28195","Nkiras2","2",0.403,0.597
"31691","R3hdm4","2",0.403,0.597
"33556","Sfmbt2","2",0.403,0.597
"34547","Sord","2",0.403,0.597
"35959","Tmem222","2",0.403,0.597
"36242","Tpd52l2","2",0.403,0.597
"37298","Uty","2",0.403,0.597
"38368","Zcchc3","2",0.403,0.597
"3322","Atad3a","2",0.404,0.596
"4328","Calu","2",0.404,0.596
"5848","Ctcf","2",0.404,0.596
"8562","Gem","2",0.404,0.596
"24061","Ilf2","2",0.404,0.596
"24177","Irak4","2",0.404,0.596
"31839","Rap1b","2",0.404,0.596
"33197","Scap","2",0.404,0.596
"35564","Tet2","2",0.404,0.596
"35760","Tln1","2",0.404,0.596
"3670","Baiap2","2",0.405,0.595
"6375","Ddx3x","2",0.405,0.595
"19885","Gm26722","2",0.405,0.595
"25763","Med31","2",0.405,0.595
"30029","Oxa1l","2",0.405,0.595
"30332","Pde4d_1","2",0.405,0.595
"31170","Prcc","2",0.405,0.595
"33602","Sh2b1","2",0.405,0.595
"36289","Traf1","2",0.405,0.595
"37315","Vapa","2",0.405,0.595
"3427","Atp6v0c","2",0.406,0.594
"3435","Atp6v1c1","2",0.406,0.594
"4181","C2cd2l","2",0.406,0.594
"6705","Dnajc16","2",0.406,0.594
"7286","Emg1","2",0.406,0.594
"27177","Mpzl3","2",0.406,0.594
"28189","Nkap","2",0.406,0.594
"31888","Rassf1","2",0.406,0.594
"32777","Rpl36al","2",0.406,0.594
"34195","Smad3","2",0.406,0.594
"35122","Suv39h1","2",0.406,0.594
"35631","Tgfbrap1","2",0.406,0.594
"2605","Akap1","2",0.407,0.593
"3063","Arcn1","2",0.407,0.593
"4922","Cdk5rap1","2",0.407,0.593
"8001","Fcrl1","2",0.407,0.593
"9783","Gm11808","2",0.407,0.593
"25356","Lxn","2",0.407,0.593
"27121","Morc2a","2",0.407,0.593
"30669","Pitrm1","2",0.407,0.593
"31685","Qtrt1","2",0.407,0.593
"32154","Rhoc","2",0.407,0.593
"35072","Sugt1","2",0.407,0.593
"35652","Thap2","2",0.407,0.593
"37940","Vps45","2",0.407,0.593
"38678","Zfp710","2",0.407,0.593
"38847","Zmym3","2",0.407,0.593
"568","2310003H01Rik","2",0.408,0.592
"4579","Ccdc43","2",0.408,0.592
"5733","Crls1","2",0.408,0.592
"23158","Hilpda","2",0.408,0.592
"23323","Hnrnpm","2",0.408,0.592
"23977","Il10","2",0.408,0.592
"25293","Lrrfip2","2",0.408,0.592
"30314","Pdcd6ip","2",0.408,0.592
"30611","Pih1d1","2",0.408,0.592
"31149","Pqlc1","2",0.408,0.592
"34862","Ssbp4","2",0.408,0.592
"35651","Thap11","2",0.408,0.592
"35890","Tmem165","2",0.408,0.592
"36651","Trit1","2",0.408,0.592
"2017","Abcb7","2",0.409,0.591
"2019","Abcb9","2",0.409,0.591
"2851","Ankrd13b","2",0.409,0.591
"4407","Cars","2",0.409,0.591
"4425","Casp6","2",0.409,0.591
"22842","Gtf2h1","2",0.409,0.591
"23613","Ifih1","2",0.409,0.591
"34516","Snx4","2",0.409,0.591
"34717","Spint2","2",0.409,0.591
"34826","Srp9","2",0.409,0.591
"35188","Synj2bp","2",0.409,0.591
"35593","Tex9","2",0.409,0.591
"35733","Tinf2","2",0.409,0.591
"37262","Usp4","2",0.409,0.591
"2646","Akt2","2",0.41,0.59
"5564","Cope","2",0.41,0.59
"6544","Dhrs4","2",0.41,0.59
"7767","Fam220a_2","2",0.41,0.59
"23562","Iars2","2",0.41,0.59
"25286","Lrrc8c","2",0.41,0.59
"26622","Mkl2","2",0.41,0.59
"32273","Rnaseh1","2",0.41,0.59
"32996","Rrp12","2",0.41,0.59
"33680","Siah2","2",0.41,0.59
"35109","Supt5","2",0.41,0.59
"38156","Wsb1","2",0.41,0.59
"7828","Fam76a","2",0.411,0.589
"8236","Foxp3","2",0.411,0.589
"24494","Kctd9","2",0.411,0.589
"24871","L3mbtl3","2",0.411,0.589
"28523","Nudt3","2",0.411,0.589
"30521","Phf13","2",0.411,0.589
"30892","Pnrc2","2",0.411,0.589
"31248","Prkrip1","2",0.411,0.589
"32303","Rnf135","2",0.411,0.589
"46","1110012L19Rik","2",0.412,0.588
"2034","Abce1","2",0.412,0.588
"2825","Angptl4","2",0.412,0.588
"3442","Atp6v1g2","2",0.412,0.588
"5120","Chchd5","2",0.412,0.588
"5445","Cnot2","2",0.412,0.588
"7058","Ecd","2",0.412,0.588
"27879","Naip2","2",0.412,0.588
"28246","Nlrx1","2",0.412,0.588
"30119","Pank2","2",0.412,0.588
"30444","Pex3","2",0.412,0.588
"31079","Ppp1r18","2",0.412,0.588
"31314","Proser1","2",0.412,0.588
"31709","Rab18","2",0.412,0.588
"35093","Sumf1","2",0.412,0.588
"36614","Trim46","2",0.412,0.588
"38118","Wipf1","2",0.412,0.588
"38391","Zdhhc21","2",0.412,0.588
"38690","Zfp748","2",0.412,0.588
"529","2010111I01Rik","2",0.413,0.587
"1287","4931406P16Rik","2",0.413,0.587
"4404","Carkd","2",0.413,0.587
"5343","Clint1","2",0.413,0.587
"5489","Cog2","2",0.413,0.587
"24169","Iqsec1","2",0.413,0.587
"27155","Mpnd","2",0.413,0.587
"30932","Polr1e","2",0.413,0.587
"37277","Usp6nl","2",0.413,0.587
"38202","Xlr4c","2",0.413,0.587
"2418","Adi1","2",0.414,0.586
"6989","E130309D02Rik","2",0.414,0.586
"7439","Ermn","2",0.414,0.586
"8493","Gbas","2",0.414,0.586
"23078","Heatr1","2",0.414,0.586
"23973","Ikzf2","2",0.414,0.586
"25376","Ly96","2",0.414,0.586
"30300","Pcyt1a","2",0.414,0.586
"31813","Ralbp1","2",0.414,0.586
"36136","Tnfrsf1a","2",0.414,0.586
"37945","Vps53","2",0.414,0.586
"4122","C030046E11Rik","2",0.415,0.585
"6509","Dffa","2",0.415,0.585
"7524","Exoc7","2",0.415,0.585
"7996","Fchsd1","2",0.415,0.585
"23653","Ift140","2",0.415,0.585
"24098","Ino80b","2",0.415,0.585
"24495","Kdelc1","2",0.415,0.585
"24639","Klhl25","2",0.415,0.585
"25512","Manea","2",0.415,0.585
"27861","Nabp1","2",0.415,0.585
"30888","Pnpla8","2",0.415,0.585
"32546","RP24-176F12.14","2",0.415,0.585
"33629","Sh3gl3","2",0.415,0.585
"33898","Slc25a33","2",0.415,0.585
"36078","Tmod3","2",0.415,0.585
"38483","Zfp277","2",0.415,0.585
"2049","Abhd13","2",0.416,0.584
"6585","Dis3l","2",0.416,0.584
"7677","Fam160b1","2",0.416,0.584
"24742","Krba1","2",0.416,0.584
"27483","Mul1","2",0.416,0.584
"28547","Nup35","2",0.416,0.584
"30301","Pcyt1b","2",0.416,0.584
"32092","Rfx5","2",0.416,0.584
"32354","Rnf34","2",0.416,0.584
"34001","Slc36a1","2",0.416,0.584
"35068","Suds3","2",0.416,0.584
"36907","Tusc2","2",0.416,0.584
"624","2410006H16Rik","2",0.417,0.583
"4433","Cass4","2",0.417,0.583
"7098","Eef1d","2",0.417,0.583
"7731","Fam195b","2",0.417,0.583
"27943","Ncbp2","2",0.417,0.583
"29961","Orc4","2",0.417,0.583
"30546","Phlda1","2",0.417,0.583
"31030","Ppia","2",0.417,0.583
"31361","Prrc1","2",0.417,0.583
"37994","Was","2",0.417,0.583
"38682","Zfp719","2",0.417,0.583
"2200","Acbd6","2",0.418,0.582
"3693","Baz1b","2",0.418,0.582
"5157","Chmp2b","2",0.418,0.582
"28567","Nvl","2",0.418,0.582
"31077","Ppp1r16b","2",0.418,0.582
"33409","Senp1","2",0.418,0.582
"34744","Spred1","2",0.418,0.582
"34942","Stam2","2",0.418,0.582
"35384","Tbc1d7","2",0.418,0.582
"2718","Alkbh2","2",0.419,0.581
"2893","Anks1","2",0.419,0.581
"3991","Bola3","2",0.419,0.581
"5573","Cops7a","2",0.419,0.581
"23413","Hps4","2",0.419,0.581
"25747","Med15","2",0.419,0.581
"25831","Mettl21a","2",0.419,0.581
"28011","Ndufaf4","2",0.419,0.581
"30764","Pld3","2",0.419,0.581
"31139","Ppp6r1","2",0.419,0.581
"32110","Rgs10","2",0.419,0.581
"35892","Tmem167b","2",0.419,0.581
"2307","Acvr2a","2",0.42,0.58
"3378","Atp13a2","2",0.42,0.58
"5405","Cmtm3","2",0.42,0.58
"7276","Emc3","2",0.42,0.58
"8080","Fgl2","2",0.42,0.58
"22452","Gmeb2","2",0.42,0.58
"24921","Lars","2",0.42,0.58
"25746","Med14","2",0.42,0.58
"27590","Myl12b","2",0.42,0.58
"31062","Ppp1cc","2",0.42,0.58
"31448","Psma3","2",0.42,0.58
"31706","Rab14","2",0.42,0.58
"33061","Runx1","2",0.42,0.58
"33755","Skiv2l2","2",0.42,0.58
"33801","Slc16a10","2",0.42,0.58
"38021","Wdr12","2",0.42,0.58
"723","2810004N23Rik","2",0.421,0.579
"25505","Man2a1","2",0.421,0.579
"31626","Pus7","2",0.421,0.579
"34986","Stk17b","2",0.421,0.579
"2928","Anxa7","2",0.422,0.578
"6337","Dda1","2",0.422,0.578
"8191","Fopnl","2",0.422,0.578
"22853","Gtf3c3","2",0.422,0.578
"24283","Itpripl1","2",0.422,0.578
"27540","Mx1","2",0.422,0.578
"32414","RP23-103I12.3","2",0.422,0.578
"33677","Siae","2",0.422,0.578
"34522","Soat1","2",0.422,0.578
"36774","Tspyl1","2",0.422,0.578
"38298","Zbtb17","2",0.422,0.578
"7030","Eapp","2",0.423,0.577
"22862","Gtpbp4","2",0.423,0.577
"25364","Ly6g5b","2",0.423,0.577
"25750","Med18","2",0.423,0.577
"27904","Narf","2",0.423,0.577
"31561","Ptp4a2","2",0.423,0.577
"32799","Rpl7a-ps3","2",0.423,0.577
"33902","Slc25a37","2",0.423,0.577
"38042","Wdr41","2",0.423,0.577
"2855","Ankrd17","2",0.424,0.576
"7171","Eif1a","2",0.424,0.576
"7415","Ercc4","2",0.424,0.576
"23160","Hinfp","2",0.424,0.576
"29986","Osgep","2",0.424,0.576
"30948","Polr3c","2",0.424,0.576
"31757","Rab7l1","2",0.424,0.576
"32304","Rnf138","2",0.424,0.576
"35643","Tgoln1","2",0.424,0.576
"36887","Tube1","2",0.424,0.576
"652","2510003E04Rik","2",0.425,0.575
"660","2610002J02Rik","2",0.425,0.575
"2196","Acat3","2",0.425,0.575
"5408","Cmtm6","2",0.425,0.575
"7102","Eef2k","2",0.425,0.575
"22491","Gng10","2",0.425,0.575
"25191","Lrch4","2",0.425,0.575
"25758","Med26","2",0.425,0.575
"31823","Ramp1","2",0.425,0.575
"33412","Senp5","2",0.425,0.575
"34330","Snhg3","2",0.425,0.575
"37044","Ubfd1","2",0.425,0.575
"38009","Wbscr22","2",0.425,0.575
"38742","Zfp868","2",0.425,0.575
"13","0610011F06Rik","2",0.426,0.574
"1985","Aasdhppt","2",0.426,0.574
"3946","Bloc1s1","2",0.426,0.574
"4721","Cct6a","2",0.426,0.574
"5022","Cep112","2",0.426,0.574
"7604","Fahd2a","2",0.426,0.574
"8635","Git2","2",0.426,0.574
"27346","Msra","2",0.426,0.574
"31466","Psmb8","2",0.426,0.574
"34218","Smarcd1","2",0.426,0.574
"35112","Supv3l1","2",0.426,0.574
"3441","Atp6v1g1","2",0.427,0.573
"5083","Cetn2","2",0.427,0.573
"23643","Ifngr1","2",0.427,0.573
"25511","Manbal","2",0.427,0.573
"27296","Mrps36","2",0.427,0.573
"28255","Nme6","2",0.427,0.573
"28593","Oas1a","2",0.427,0.573
"31924","Rbm12","2",0.427,0.573
"32985","Rras","2",0.427,0.573
"36029","Tmem55a","2",0.427,0.573
"37359","Vhl","2",0.427,0.573
"38279","Ywhaz","2",0.427,0.573
"4794","Cd5","2",0.428,0.572
"5443","Cnot10","2",0.428,0.572
"6689","Dnajb14","2",0.428,0.572
"6797","Dph3","2",0.428,0.572
"7103","Eefsec","2",0.428,0.572
"7864","Fancm","2",0.428,0.572
"25020","Leprotl1","2",0.428,0.572
"25483","Magt1","2",0.428,0.572
"27653","Mzt1","2",0.428,0.572
"32086","Rfwd2","2",0.428,0.572
"36293","Traf3ip2","2",0.428,0.572
"37951","Vrk2","2",0.428,0.572
"2969","Ap5m1","2",0.429,0.571
"3666","Bahd1","2",0.429,0.571
"5566","Copg2","2",0.429,0.571
"27251","Mrpl38","2",0.429,0.571
"30315","Pdcd7","2",0.429,0.571
"34304","Smyd4","2",0.429,0.571
"34465","Snrnp27","2",0.429,0.571
"34917","St7","2",0.429,0.571
"35217","Sytl2","2",0.429,0.571
"37120","Uggt1","2",0.429,0.571
"38268","Yrdc","2",0.429,0.571
"667","2610019E17Rik","2",0.43,0.57
"2189","Acadvl","2",0.43,0.57
"8315","Fuca1","2",0.43,0.57
"24902","Lamtor3","2",0.43,0.57
"28030","Ndufs4","2",0.43,0.57
"30271","Pcmt1","2",0.43,0.57
